,Unnamed: 0,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Control,2nd_Road_Class,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Year,Month
156603,156603,562350.0,112680.0,0.306978,50.890725,3,2,1,23/08/2005,3,13,6,0,Unknown,60,4.0,-1,2,1.0,4,3,2,0,5.0,2,2005,8
390499,390499,530060.0,181230.0,-0.127016,51.514977,3,2,1,03/07/2007,3,8,3,401,Unknown,30,1.0,3,2,1.0,4,6,1,0,5.0,1,2007,7
342721,342721,551560.0,168520.0,0.177169,51.39542,3,2,1,13/09/2006,4,16,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2006,9
235198,235198,384220.0,398400.0,-2.239264,53.482072,3,1,1,20/05/2006,7,13,6,0,Unknown,30,4.0,-1,2,5.0,4,3,2,0,5.0,1,2006,5
351829,351829,293800.0,90660.0,-3.50539,50.705784,3,1,1,19/01/2006,5,11,6,0,Unknown,60,4.0,-1,2,1.0,4,3,1,0,5.0,2,2006,1
159133,159133,157750.0,38660.0,-5.395887,50.198206,3,2,2,01/11/2005,3,17,3,30,Unknown,60,1.0,6,2,1.0,1,5,1,0,5.0,2,2005,11
984494,414483,599270.0,224880.0,0.89422,51.886801,3,2,1,05/05/2011,5,11,3,134,Unknown,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2011,5
183134,183134,319090.0,176470.0,-3.166576,51.481328,3,2,1,30/11/2005,4,16,6,0,Unknown,30,3.0,6,2,1.0,3,2,1,0,5.0,1,2005,11
301324,301324,451710.0,318210.0,-1.235188,52.759005,3,1,1,30/12/2006,7,20,6,7645,Unknown,30,1.0,6,2,1.0,1,0,1,0,5.0,1,2006,12
387412,387412,220760.0,602360.0,-4.823793,55.282696,3,2,4,22/06/2006,5,8,6,0,Unknown,60,4.0,-1,2,1.0,4,5,1,2,5.0,2,2006,6
103422,103422,493450.0,323940.0,-0.615185,52.804902,3,1,1,12/08/2005,6,20,6,0,Unknown,30,1.0,6,2,1.0,4,3,2,0,5.0,2,2005,8
924532,354521,379224.0,394584.0,-2.314294,53.447597,3,1,1,09/12/2011,6,17,6,0,Unknown,30,1.0,3,2,1.0,3,5,1,0,5.0,1,2011,12
361264,361264,385620.0,200120.0,-2.20949,51.699592,3,2,1,16/08/2006,4,7,5,265,Unknown,40,1.0,6,2,1.0,4,3,1,0,5.0,2,2006,8
340751,340751,550240.0,169560.0,0.158649,51.405116,3,2,1,16/04/2006,1,13,5,268,Unknown,30,3.0,6,2,1.0,4,5,1,0,5.0,1,2006,4
629719,59708,435250.0,387660.0,-1.471497,53.384603,3,3,2,19/06/2009,6,16,5,700,Unknown,30,1.0,4,2,1.0,4,3,2,0,5.0,1,2009,6
925164,355153,389896.0,412655.0,-2.154197,53.610343,3,1,1,15/12/2011,5,20,6,0,Unknown,30,1.0,5,2,1.0,3,3,1,0,5.0,1,2011,12
983544,413533,555990.0,180130.0,0.24591,51.498534,3,2,2,25/01/2011,3,18,6,0,Unknown,30,1.0,6,2,1.0,3,5,1,0,5.0,2,2011,1
1035000,464989,258900.0,665130.0,-4.255924,55.85869,3,1,1,13/01/2011,5,17,6,0,Unknown,30,4.0,-1,2,1.0,0,3,1,0,5.0,1,2011,1
395463,395463,553370.0,187040.0,0.211201,51.561336,3,2,2,11/08/2007,7,10,5,0,Unknown,30,4.0,-1,2,1.0,4,2,2,0,5.0,1,2007,8
402112,402112,538880.0,177380.0,-0.0015,51.478282,3,1,2,01/06/2007,6,14,6,0,Unknown,20,4.0,-1,2,1.0,4,3,2,0,5.0,1,2007,6
986821,416810,584980.0,187310.0,0.666883,51.554288,3,1,1,09/12/2011,6,8,6,0,Unknown,20,1.0,6,2,1.0,4,3,2,0,5.0,1,2011,12
89090,89090,389100.0,304370.0,-2.162515,52.63694,3,2,2,26/12/2005,2,17,6,402,Unknown,60,1.0,6,2,1.0,1,5,1,0,5.0,2,2005,12
181490,181490,266780.0,200580.0,-3.928669,51.688082,3,2,1,15/06/2005,4,16,6,0,Unknown,60,4.0,-1,2,1.0,4,5,1,0,5.0,2,2005,6
180292,180292,276700.0,190180.0,-3.781569,51.596884,3,2,1,27/02/2005,1,17,6,0,Unknown,30,4.0,-1,2,1.0,4,2,2,0,5.0,1,2005,2
334513,334513,510580.0,157570.0,-0.415003,51.306459,3,2,1,03/09/2006,1,12,5,42,Unknown,60,4.0,-1,2,1.0,4,2,2,0,5.0,2,2006,9
367273,367273,330530.0,367120.0,-3.04136,53.19659,2,1,1,09/10/2006,2,18,3,494,Unknown,50,1.0,6,2,1.0,4,3,2,0,5.0,1,2006,10
164377,164377,295380.0,76860.0,-3.479122,50.582009,3,2,1,28/09/2005,4,17,6,0,Unknown,60,4.0,-1,2,1.0,4,3,1,0,5.0,1,2005,9
144390,144390,506320.0,143940.0,-0.480139,51.184751,3,2,1,13/12/2005,3,8,6,194,Unknown,30,4.0,-1,2,1.0,4,3,1,2,5.0,2,2005,12
374529,374529,315630.0,294220.0,-3.245437,52.539251,3,1,1,11/06/2006,1,12,3,483,Unknown,30,1.0,4,2,1.0,4,3,2,3,5.0,2,2006,6
167022,167022,363000.0,123540.0,-2.528798,51.009985,3,3,1,09/06/2005,5,18,6,0,Unknown,60,4.0,-1,2,1.0,4,3,2,0,5.0,2,2005,6
987430,417419,498700.0,182210.0,-0.578521,51.53013,3,1,1,05/10/2011,4,15,6,4,Unknown,40,4.0,-1,2,1.0,4,3,2,0,5.0,2,2011,10
1027624,457613,318110.0,177370.0,-3.180895,51.489277,3,1,1,24/11/2011,5,18,6,0,Unknown,30,4.0,-1,2,1.0,4,2,2,0,5.0,1,2011,11
657020,87009,482160.0,389740.0,-0.765807,53.398091,2,2,1,15/02/2009,1,17,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2009,2
303410,303410,546590.0,255570.0,0.142536,52.178871,3,2,2,05/02/2006,1,3,3,1307,Unknown,30,3.0,3,2,2.0,3,6,1,0,5.0,1,2006,2
850201,280190,575710.0,156390.0,0.517993,51.279494,3,2,1,07/01/2010,5,11,3,229,Unknown,30,1.0,6,2,1.0,4,8,5,0,5.0,2,2010,1
326610,326610,483500.0,232890.0,-0.785428,51.988155,2,1,1,12/09/2006,3,18,6,1034,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,2,2006,9
243831,243831,370510.0,352750.0,-2.441606,53.071147,3,2,2,24/02/2006,6,15,4,5071,Unknown,60,4.0,-1,2,1.0,0,2,2,0,5.0,2,2006,2
537572,537572,265700.0,51540.0,-3.889038,50.348348,2,1,1,25/01/2007,5,9,6,0,Unknown,30,1.0,6,2,1.0,4,3,2,0,5.0,2,2007,1
921323,351312,384271.0,398722.0,-2.238511,53.484968,3,2,1,23/12/2011,6,19,3,664,Unknown,20,1.0,6,2,1.0,0,5,1,0,5.0,1,2011,12
781859,211848,458550.0,451760.0,-1.109154,53.958622,3,2,1,02/11/2010,3,8,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2010,11
162765,162765,250590.0,58280.0,-4.103953,50.40528,3,1,1,15/11/2005,3,10,6,0,Unknown,40,3.0,6,2,1.0,4,5,1,0,5.0,2,2005,11
36507,36507,342750.0,391520.0,-2.862875,53.417352,3,1,1,14/09/2005,4,18,6,0,Unknown,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2005,9
943853,373842,435610.0,387490.0,-1.466104,53.383051,3,1,1,07/07/2011,5,14,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2011,7
576387,6376,536940.0,187570.0,-0.02546,51.570325,3,2,1,02/01/2009,6,19,3,1006,Unknown,30,3.0,3,2,1.0,3,2,2,0,5.0,1,2009,1
1034624,464613,280830.0,692650.0,-3.917984,56.111738,3,2,1,20/05/2011,6,14,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2011,5
150445,150445,608350.0,118960.0,0.96378,50.932376,3,1,1,14/06/2005,3,19,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,2,5.0,2,2005,6
44425,44425,357860.0,399190.0,-2.636572,53.487717,3,1,1,21/05/2005,7,12,3,58,Unknown,30,3.0,6,2,2.0,4,3,2,1,5.0,1,2005,5
883869,313858,252320.0,670570.0,-4.363923,55.905556,3,1,1,14/02/2010,1,23,6,0,Unknown,30,4.0,-1,2,1.0,3,3,2,0,5.0,1,2010,2
376152,376152,392200.0,807710.0,-2.13057,57.160252,3,2,1,21/06/2006,4,14,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2006,6
423956,423956,378860.0,399230.0,-2.320089,53.489343,3,1,1,16/05/2007,4,10,3,576,Unknown,30,3.0,3,2,1.0,4,2,2,0,5.0,1,2007,5
688418,118407,501280.0,152670.0,-0.549763,51.264141,3,2,1,07/01/2009,4,8,3,3,Unknown,70,4.0,-1,2,1.0,4,3,3,0,5.0,1,2009,1
942114,372103,436870.0,408610.0,-1.444689,53.572796,3,2,1,22/03/2011,3,19,6,0,Unknown,30,4.0,-1,2,1.0,3,3,2,0,5.0,1,2011,3
676586,106575,623930.0,220490.0,1.249129,51.838042,3,3,1,15/11/2009,1,4,6,0,Unknown,30,4.0,-1,2,1.0,3,5,1,0,5.0,1,2009,11
521803,521803,504750.0,140700.0,-0.503537,51.155916,3,2,1,03/03/2007,7,11,4,2128,Unknown,30,4.0,-1,2,1.0,4,2,2,0,5.0,2,2007,3
335012,335012,497020.0,152070.0,-0.610964,51.259488,3,1,1,07/05/2006,1,21,6,54,Unknown,30,4.0,-1,2,1.0,0,2,2,0,5.0,2,2006,5
274462,274462,407100.0,286770.0,-1.896899,52.478782,3,1,1,15/06/2006,5,6,6,0,Unknown,20,4.0,-1,2,1.0,4,2,2,0,5.0,1,2006,6
48200,48200,356570.0,399730.0,-2.656088,53.492466,3,2,1,14/01/2005,6,16,1,6,Unknown,70,4.0,-1,2,1.0,3,3,2,0,5.0,2,2005,1
231783,231783,335200.0,394920.0,-2.977158,53.447035,3,1,1,24/05/2006,4,0,3,5038,Unknown,30,4.0,-1,2,1.0,3,3,1,0,5.0,1,2006,5
871257,301246,224530.0,381840.0,-4.634911,53.304353,3,1,1,13/04/2010,3,21,6,0,Unknown,30,4.0,-1,2,1.0,3,3,2,0,5.0,1,2010,4
428427,428427,389820.0,401440.0,-2.154977,53.509536,3,2,2,10/01/2007,4,20,5,0,Unknown,30,1.0,6,2,1.0,3,0,1,1,5.0,1,2007,1
340505,340505,600250.0,140670.0,0.860647,51.130225,2,2,1,24/03/2006,6,6,6,0,Unknown,30,4.0,-1,2,1.0,4,5,1,0,5.0,1,2006,3
166371,166371,340060.0,164400.0,-2.862589,51.375424,3,2,1,27/04/2005,4,11,3,370,Unknown,50,1.0,6,2,1.0,4,5,1,0,5.0,2,2005,4
854573,284562,582080.0,109940.0,0.585856,50.860232,3,2,1,01/02/2010,2,8,6,0,Unknown,30,1.0,6,2,1.0,4,3,3,0,5.0,1,2010,2
1001368,431357,505870.0,139030.0,-0.488019,51.140699,3,1,1,08/07/2011,6,9,4,2128,Unknown,30,1.0,6,2,5.0,4,2,1,0,5.0,1,2011,7
523805,523805,562500.0,174010.0,0.336804,51.441718,3,2,1,22/02/2007,5,9,4,2175,Unknown,30,4.0,-1,2,1.0,4,5,1,0,5.0,1,2007,2
183111,183111,318170.0,178280.0,-3.180242,51.497467,3,2,1,02/12/2005,6,20,6,0,Unknown,30,4.0,-1,2,1.0,3,5,1,0,5.0,1,2005,12
403411,403411,524860.0,188580.0,-0.19931,51.582204,3,1,1,17/06/2007,1,12,3,598,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2007,6
46253,46253,379910.0,407740.0,-2.304812,53.565876,3,1,1,12/03/2005,7,10,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2005,3
874025,304014,277380.0,199710.0,-3.775099,51.68268,3,2,1,04/04/2010,1,12,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,2,2010,4
928504,358493,337800.0,367770.0,-2.932679,53.203334,3,1,1,17/11/2011,5,17,6,0,Unknown,30,4.0,-1,2,1.0,1,3,2,0,5.0,1,2011,11
1000934,430923,534700.0,156900.0,-0.069418,51.295245,3,2,2,16/04/2011,7,13,3,22,Unknown,50,4.0,-1,2,1.0,4,2,2,0,5.0,1,2011,4
536131,536131,300180.0,80860.0,-3.412421,50.618811,3,1,1,28/11/2007,4,15,6,0,Unknown,30,1.0,6,2,1.0,4,5,1,0,5.0,1,2007,11
1027798,457787,290270.0,180160.0,-3.582607,51.509633,3,1,1,28/11/2011,2,16,6,0,Unknown,30,4.0,-1,2,1.0,1,5,1,0,5.0,1,2011,11
361345,361345,365570.0,214190.0,-2.500998,51.825219,3,2,1,05/09/2006,3,15,5,36,Unknown,20,4.0,-1,2,1.0,4,3,2,0,5.0,1,2006,9
550488,550488,316510.0,367040.0,-3.251155,53.193853,3,2,1,13/07/2007,6,19,6,0,Unknown,60,4.0,-1,2,1.0,1,2,2,0,5.0,2,2007,7
168114,168114,344300.0,109840.0,-2.793228,50.885289,3,1,1,16/08/2005,3,11,3,30,Unknown,20,4.0,-1,2,1.0,4,2,2,0,5.0,2,2005,8
535663,535663,291970.0,90870.0,-3.531358,50.707334,3,2,1,14/04/2007,7,7,6,0,Unknown,60,4.0,-1,2,1.0,4,3,2,0,5.0,1,2007,4
336671,336671,500630.0,171040.0,-0.553887,51.429385,3,3,1,10/09/2006,1,11,6,3183,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2006,9
182533,182533,320400.0,182540.0,-3.149087,51.536082,3,2,1,29/09/2005,5,8,4,4562,Unknown,60,1.0,6,2,1.0,4,2,2,0,5.0,1,2005,9
31794,31794,357450.0,432380.0,-2.647302,53.78599,3,2,1,06/06/2005,2,17,6,0,Unknown,30,1.0,4,2,1.0,1,2,2,0,2.0,2,2005,6
522054,522054,484650.0,144110.0,-0.790076,51.189896,3,2,1,09/10/2007,3,8,3,287,Unknown,40,1.0,6,2,1.0,4,3,1,0,5.0,1,2007,10
137797,137797,459840.0,113300.0,-1.150137,50.916005,3,1,1,09/05/2005,2,7,6,0,Unknown,60,4.0,-1,2,1.0,4,3,2,0,5.0,2,2005,5
147008,147008,540240.0,153540.0,0.008671,51.263714,3,1,1,14/10/2005,6,23,6,0,Unknown,30,4.0,-1,2,1.0,3,3,2,0,5.0,1,2005,10
519495,519495,493670.0,145250.0,-0.660741,51.198739,3,1,1,09/01/2007,3,12,5,23,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,2,2007,1
256690,256690,415900.0,431150.0,-1.760212,53.776441,3,1,1,20/02/2006,2,15,3,641,Unknown,30,4.0,-1,2,2.0,4,3,2,0,5.0,1,2006,2
189105,189105,304200.0,666340.0,-3.532951,55.880694,2,2,1,17/01/2005,2,9,6,0,Unknown,30,1.0,6,2,1.0,4,5,1,0,5.0,1,2005,1
428439,428439,392780.0,404690.0,-2.110419,53.538798,3,2,2,16/01/2007,3,18,6,0,Unknown,30,3.0,6,2,1.0,3,2,2,0,5.0,1,2007,1
352043,352043,291750.0,92560.0,-3.534969,50.722486,2,2,1,11/07/2006,3,19,6,0,Unknown,20,4.0,-1,2,1.0,4,3,2,0,5.0,1,2006,7
522532,522532,497640.0,162130.0,-0.599331,51.349814,3,1,1,16/02/2007,6,16,6,502,Unknown,30,1.0,3,2,1.0,4,2,2,0,5.0,2,2007,2
874743,304732,257260.0,192790.0,-4.063117,51.615743,3,2,1,28/06/2010,2,16,6,0,Unknown,60,4.0,-1,2,1.0,4,3,2,0,5.0,2,2010,6
156755,156755,530040.0,104660.0,-0.154981,50.826814,3,2,1,05/09/2005,2,19,6,0,Unknown,30,1.0,6,2,1.0,3,3,2,0,5.0,1,2005,9
431993,431993,348870.0,383650.0,-2.769524,53.347247,3,2,3,05/02/2007,2,16,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2007,2
27774,27774,299880.0,528170.0,-3.5528,54.638696,3,2,2,15/07/2005,6,19,6,0,Unknown,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2005,7
154871,154871,513450.0,102850.0,-0.390991,50.81403,3,3,2,26/04/2005,3,20,3,259,Unknown,30,1.0,6,2,1.0,3,3,1,0,5.0,1,2005,4
161508,161508,291610.0,91060.0,-3.536511,50.708975,3,2,1,20/03/2005,1,21,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2005,3
243706,243706,371230.0,354920.0,-2.431055,53.090693,3,2,1,10/02/2006,6,15,3,534,Unknown,30,3.0,6,2,1.0,4,4,2,0,5.0,1,2006,2
426254,426254,372040.0,409600.0,-2.423805,53.582232,3,3,1,27/12/2007,5,13,3,676,Unknown,30,3.0,3,2,1.0,4,2,2,0,5.0,1,2007,12
645505,75494,393720.0,269310.0,-2.093574,52.32182,2,1,5,03/05/2009,1,18,1,5,Unknown,70,4.0,-1,2,1.0,4,3,2,0,5.0,2,2009,5
928504,358493,337800.0,367770.0,-2.932679,53.203334,3,1,1,17/11/2011,5,17,6,0,Unknown,30,4.0,-1,2,1.0,1,3,2,0,5.0,1,2011,11
235127,235127,384660.0,398680.0,-2.232647,53.484602,3,1,1,20/04/2006,5,21,3,665,Unknown,30,1.0,3,2,1.0,2,5,2,0,5.0,1,2006,4
385695,385695,273250.0,661440.0,-4.0251,55.829543,1,1,1,20/03/2006,2,2,6,0,Unknown,30,4.0,-1,2,1.0,3,3,2,0,5.0,1,2006,3
180016,180016,317460.0,170510.0,-3.188651,51.427513,3,2,1,10/02/2005,5,19,6,0,Unknown,30,4.0,-1,2,1.0,3,5,1,0,5.0,1,2005,2
1011900,441889,249289.0,115969.0,-4.145756,50.923382,3,1,2,23/04/2011,7,21,3,386,Unknown,50,1.0,3,2,1.0,1,3,2,0,5.0,2,2011,4
183503,183503,276680.0,190240.0,-3.781879,51.597419,3,1,1,16/12/2005,6,20,6,0,Unknown,30,4.0,-1,2,1.0,3,3,2,0,5.0,2,2005,12
998393,428382,494720.0,152650.0,-0.643763,51.265088,3,2,1,08/01/2011,7,17,3,323,Unknown,40,1.0,6,2,1.0,0,2,2,0,5.0,2,2011,1
347997,347997,484160.0,123350.0,-0.80192,51.00333,3,1,1,07/10/2006,7,14,6,0,Unknown,60,4.0,-1,2,1.0,4,5,1,0,5.0,2,2006,10
983820,413809,565130.0,179500.0,0.377175,51.49028,3,2,2,15/03/2011,3,20,6,0,Unknown,30,4.0,-1,2,1.0,1,3,2,0,5.0,1,2011,3
644891,74880,385390.0,254860.0,-2.21516,52.191748,3,1,1,15/06/2009,2,9,6,0,Unknown,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2009,6
604630,34619,377730.0,401710.0,-2.337296,53.511588,3,2,2,22/07/2009,4,10,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2009,7
432252,432252,384420.0,362440.0,-2.234471,53.158841,2,1,2,16/03/2007,6,23,3,34,Unknown,30,4.0,6,2,1.0,0,2,2,0,5.0,1,2007,3
426398,426398,356010.0,406440.0,-2.665472,53.552728,3,2,1,19/03/2007,2,9,6,0,Unknown,30,3.0,6,2,1.0,4,3,2,0,5.0,2,2007,3
354467,354467,291230.0,65570.0,-3.534421,50.479754,3,2,1,11/12/2006,2,9,6,0,Unknown,30,4.0,-1,2,1.0,4,3,1,0,5.0,1,2006,12
372544,372544,318680.0,178000.0,-3.172832,51.495023,3,2,1,23/10/2006,2,21,6,0,Unknown,30,4.0,-1,2,1.0,3,5,1,0,5.0,1,2006,10
240068,240068,360530.0,407570.0,-2.597394,53.563245,3,2,1,28/08/2006,2,9,4,5238,Unknown,30,1.0,6,2,1.0,4,2,2,0,5.0,2,2006,8
403596,403596,523010.0,190440.0,-0.225346,51.599327,3,2,1,19/06/2007,3,20,6,0,Unknown,30,4.0,-1,2,1.0,4,5,1,0,5.0,1,2007,6
875297,305286,258490.0,199000.0,-4.047877,51.671855,3,2,1,05/09/2010,1,15,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2010,9
339960,339960,560530.0,171580.0,0.307382,51.420448,3,2,4,14/02/2006,3,11,6,0,Unknown,40,4.0,-1,2,1.0,4,3,2,0,5.0,2,2006,2
728639,158628,259120.0,664840.0,-4.252262,55.856151,3,2,2,23/05/2009,7,11,6,0,Unknown,30,1.0,6,2,1.0,4,3,2,3,5.0,1,2009,5
353335,353335,246620.0,54250.0,-4.158134,50.368039,3,2,1,28/03/2006,3,9,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2006,3
527488,527488,575160.0,155870.0,0.50986,51.274992,3,3,1,04/12/2007,3,15,3,20,Unknown,30,4.0,-1,2,1.0,3,2,2,0,5.0,1,2007,12
519027,519027,512140.0,154050.0,-0.393737,51.274514,3,1,1,25/05/2007,6,15,6,265,Unknown,30,4.0,-1,2,1.0,4,2,2,0,5.0,2,2007,5
876697,306686,271640.0,228330.0,-3.868691,51.938588,3,2,1,19/12/2010,1,10,6,0,Unknown,60,1.0,6,2,1.0,4,3,5,0,5.0,2,2010,12
422039,422039,383990.0,397750.0,-2.242696,53.476222,3,1,2,24/01/2007,4,16,3,34,Unknown,30,3.0,3,2,2.0,4,2,2,0,5.0,1,2007,1
432659,432659,364490.0,365850.0,-2.532907,53.188533,2,1,1,02/05/2007,4,16,6,0,Unknown,30,4.0,-1,2,1.0,4,2,2,0,5.0,1,2007,5
881312,311301,324500.0,671200.0,-3.209901,55.927964,3,1,1,03/05/2010,2,16,6,0,Unknown,20,4.0,-1,2,1.0,4,3,2,0,5.0,1,2010,5
342554,342554,558610.0,174700.0,0.281188,51.44902,3,2,1,08/08/2006,3,11,3,226,Unknown,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2006,8
608063,38052,389340.0,413420.0,-2.162627,53.617208,3,1,1,09/06/2009,3,16,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2009,6
408530,408530,535860.0,196020.0,-0.037762,51.646519,3,2,1,30/07/2007,2,10,3,110,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2007,7
846124,276113,519880.0,161070.0,-0.280469,51.336035,2,2,1,26/05/2010,4,8,6,2280,Unknown,30,4.0,-1,2,1.0,4,2,2,0,5.0,1,2010,5
722032,152021,270690.0,868810.0,-4.170809,57.690553,2,3,8,31/01/2009,7,21,6,0,Unknown,30,4.0,-1,2,1.0,3,3,2,0,5.0,2,2009,1
1029743,459732,288400.0,856520.0,-3.868243,57.584962,3,1,1,04/03/2011,6,15,6,0,Unknown,30,1.0,6,2,1.0,4,3,2,0,5.0,2,2011,3
850266,280255,569890.0,148910.0,0.431078,51.214059,3,2,1,21/01/2010,5,15,6,3191,Unknown,60,4.0,-1,2,1.0,4,2,2,0,5.0,2,2010,1
237394,237394,379040.0,399230.0,-2.317376,53.48935,3,1,1,30/12/2006,7,0,3,576,Unknown,30,1.0,5,2,1.0,3,2,2,0,5.0,1,2006,12
1029552,459541,254900.0,858880.0,-4.429464,57.59662,3,1,1,09/11/2011,4,14,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,2,2011,11
555069,555069,262430.0,196810.0,-3.990073,51.653155,3,2,1,21/09/2007,6,14,6,0,Unknown,30,1.0,6,2,1.0,4,2,2,0,5.0,1,2007,9
423255,423255,385880.0,397610.0,-2.214213,53.475018,3,1,1,14/11/2007,4,17,3,665,Unknown,30,3.0,3,2,1.0,0,2,2,0,5.0,1,2007,11
36051,36051,336960.0,399920.0,-2.951667,53.492185,3,2,1,01/05/2005,1,17,3,59,Unknown,30,3.0,1,2,1.0,4,3,2,0,5.0,2,2005,5
532131,532131,530170.0,104450.0,-0.15321,50.824898,3,2,1,01/11/2007,5,17,6,0,Unknown,20,3.0,6,2,1.0,4,3,2,0,5.0,1,2007,11
881083,311072,305440.0,667920.0,-3.51369,55.895131,2,2,1,24/03/2010,4,8,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2010,3
1036238,466227,257380.0,657440.0,-4.276151,55.789202,3,2,2,03/12/2011,7,19,3,727,Unknown,30,4.0,-1,2,1.0,3,0,1,0,5.0,1,2011,12
526739,526739,576720.0,155760.0,0.532148,51.273523,3,1,1,08/10/2007,2,16,3,20,Unknown,30,3.0,6,2,5.0,4,3,2,0,5.0,1,2007,10
385350,385350,277170.0,664880.0,-3.964117,55.861448,2,1,1,28/02/2006,3,8,6,0,Unknown,30,4.0,-1,2,1.0,4,3,1,0,5.0,1,2006,2
727225,157214,324910.0,673830.0,-3.204074,55.951653,3,1,2,20/09/2009,1,18,6,0,Unknown,20,4.0,-1,2,1.0,4,3,2,0,5.0,1,2009,9
152288,152288,636120.0,170310.0,1.391975,51.382632,3,1,1,21/10/2005,6,8,6,0,Unknown,30,1.0,6,2,1.0,4,5,1,0,5.0,1,2005,10
390406,390406,528920.0,183920.0,-0.142453,51.539412,3,2,2,27/05/2007,1,19,3,400,Unknown,30,3.0,3,2,1.0,4,5,1,0,5.0,1,2007,5
155424,155424,479240.0,99140.0,-0.877273,50.786359,2,1,2,03/06/2005,6,23,4,2179,Unknown,30,4.0,-1,2,1.0,1,3,2,0,5.0,2,2005,6
538850,538850,360430.0,173910.0,-2.571008,51.462721,3,2,1,03/04/2007,3,15,6,0,Unknown,30,3.0,6,2,1.0,4,2,2,0,5.0,1,2007,4
394808,394808,543180.0,187480.0,0.06448,51.567967,3,2,1,19/08/2007,1,12,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2007,8
52540,52540,427390.0,562510.0,-1.573813,54.956504,3,1,2,27/01/2005,5,16,6,426,Unknown,40,4.0,-1,2,1.0,4,3,1,0,5.0,1,2005,1
568228,568228,270070.0,656640.0,-4.073538,55.785597,3,1,1,02/04/2007,2,16,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2007,4
346064,346064,579860.0,112440.0,0.555574,50.883386,3,2,2,26/05/2006,6,14,5,0,Unknown,30,1.0,6,2,1.0,4,5,1,0,5.0,1,2006,5
428458,428458,390930.0,405060.0,-2.138345,53.542095,3,2,1,30/01/2007,3,18,5,0,Unknown,30,1.0,5,2,1.0,1,3,2,0,5.0,1,2007,1
942751,372740,440940.0,394910.0,-1.385015,53.449358,3,2,1,11/04/2011,2,11,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2011,4
241754,241754,391190.0,412600.0,-2.134637,53.609873,3,2,1,10/08/2006,5,17,3,664,Unknown,30,1.0,6,2,1.0,4,2,2,0,5.0,1,2006,8
790429,220418,435430.0,387390.0,-1.468821,53.382164,3,1,1,09/04/2010,6,10,6,0,Unknown,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2010,4
437023,437023,422560.0,561910.0,-1.649282,54.951354,3,2,1,07/12/2007,6,13,5,307,Unknown,30,1.0,3,2,1.0,4,4,2,0,5.0,1,2007,12
243267,243267,381220.0,386620.0,-2.283764,53.376087,3,1,2,17/08/2006,5,2,1,56,Unknown,70,4.0,-1,2,1.0,3,3,1,0,5.0,2,2006,8
341767,341767,623870.0,150050.0,1.203533,51.205701,3,1,1,03/07/2006,2,15,6,0,Unknown,60,4.0,-1,2,1.0,4,3,2,0,5.0,2,2006,7
